reduced_sent,original_sent,page_title
Casais tentam quebrar recorde para o beijo mais longo do mundo.,Mais de dez casais tentam a partir deste domingo ( 13 ) quebrar o recorde para o beijo mais longo do mundo.,casais-tentam-quebrar-recorde-para-o-beijo-mais-longo-do-mundo.html
Chef de cozinha ensina receita de salmão ao molho de tamarindo.,O chef de cozinha Sandro Lopo ensina uma receita deliciosa de salmão ao molho de tamarindo.,chef-de-cozinha-ensina-receita-de-salmao-ao-molho-de-tamarindo.html
"Empresa de Serviços Hospitalares abre inscrições para 1,054 vagas.","A Empresa Brasileira de Serviços Hospitalares ( Ebserh ) abre nesta quinta-feira ( 10 ) as inscrições do concurso público para 1,054 vagas em cargos de nível médio/ técnico e superior.",empresa-de-servicos-hospitalares-abre-inscricoes-para-1054-vagas.html
Lego irá lançar kit com personagens e carro do filme ' Os caça-fantasmas' .,"A Lego irá lançar um kit de peças com os personagens e o carro do filme ' Os caça-fantasmas' , de 1984.",lego-ira-lancar-kit-com-personagens-e-carro-do-filme-os-caca-fantasmas.html
"Incêndio atinge indústria química em Xerém , na Baixada Fluminense.","Um incêndio de grandes proporções atinge uma indústria química em Xerém , na Baixada Fluminense , na noite desta quinta-feira ( 18 ) .",incendio-atinge-industria-quimica-em-xerem-na-baixada-fluminense.html
Chef Renato Lobato ensina receita típica da Austrália.,"Depois de viajar por todos os continentes , a série ' Volta ao Mundo' deste domingo ( 22 ) desembarca nas praias do território australiano , e o chef Renato Lobato ensina como fazer uma receita típica da Austrália : costelinha ao molho barbecue.",chef-renato-lobato-ensina-receita-tipica-da-australia.html
Preço do ingresso do Zoológico de Belo Horizonte fica mais caro.,O preço do ingresso do Zoológico de Belo Horizonte fica mais caro a partir desta terça-feira ( 3 ) .,preco-do-ingresso-do-zoologico-de-belo-horizonte-fica-mais-caro.html
Festival Literário Internacional dos Campos Gerais começa no domingo.,"O III Festival Literário Internacional dos Campos Gerais , o Flicampos , começa no domingo ( 7 ) em Ponta Grossa , na região dos Campos Gerais do Paraná , e segue até o dia 15 de setembro.",festival-literario-internacional-dos-campos-gerais-comeca-no-domingo.html
Espetáculo ' Meu nome é mentira' realiza nova temporada em Salvador.,"Livremente inspirado em uma fábula do autor alemão Bertold Brecht , o espetáculo ' Meu Nome é Mentira' realiza nova temporada a partir desta quinta-feira ( 26 ) e segue até a última quinta-feira de maio ( 30 ) no teatro Jorge Amado , em Salvador , sempre às 20h.",espetaculo-meu-nome-e-mentira-realiza-nova-temporada-em-salvador.html
"Seis cadáveres não identificados serão sepultados , em Manaus.","Seis cadáveres não identificados , que se encontram nas câmaras do Instituto Médico Legal ( IML ) , serão sepultados neste sábado ( 7 ) , às 9h , em um cemitério na Zona Oeste de Manaus.",seis-cadaveres-nao-identificados-serao-sepultados-em-manaus.html
Mogi planeja implantar pontos para descarte de medicamentos.,A Prefeitura de Mogi das Cruzes planeja implantar até o início de 2013 pontos específicos para o descarte de medicamentos.,mogi-planeja-implantar-pontos-para-descarte-de-medicamentos.html
Bebê real vai se chamar George Alexander Louis.,"O bebê real , nascido na segunda-feira com 3,8 kg em Londres , vai se chamar George Alexander Louis , confirmou nesta quarta-feira ( 24 ) o Palácio de Kensington , residência oficial dos pais do garoto.",bebe-real-vai-se-chamar-george-alexander-louis.html
"' Fabulosas Delicadezas dos Elefantes' estreia na Casa da Ribeira , em Natal.","O espetáculo teatral ' Fabulosas Delicadezas dos Elefantes' , da Cia Cênica Ventura , estreia nesta quinta-feira ( 13 ) , às 15h30, na Casa da Ribeira , em Natal , e segue em temporada até o dia 23 de agosto.",fabulosas-delicadezas-dos-elefantes-estreia-na-casa-da-ribeira-em-natal.html
Prefeitura de Mauá ( SP ) encerra inscrições para 219 vagas.,"A Prefeitura de Mauá ( SP ) encerra nesta quinta-feira ( 30 ) as inscrições de dois editais de concursos públicos para um total de 219 vagas em cargos de nível fundamental , médio/técnico e superior.",prefeitura-de-maua-sp-encerra-inscricoes-para-219-vagas.html
Os discos de vinil retornam com força em Nova York.,"NOVA YORK , EUA , 24 Jan 2012 ( AFP ) -No mundo implacável do MP3 ( MPEG Audio Layer-3 ) , onde os discos compactos agonizam e os cassetes estão sendo associados à idade da pedra , os discos de vinil retornam com força , pelo menos numa fábrica do Brooklyn , em Nova York.",os-discos-de-vinil-retornam-com-forca-em-nova-york.html
Erasmo Dibell grava primeiro DVD no Teatro Arthur Azevedo em São Luís.,"O cantor maranhense Erasmo Dibell grava o primeiro DVD da carreira nesta quinta-feira ( 12 ) , no Teatro Arthur Azevedo , em São Luís.",erasmo-dibell-grava-primeiro-dvd-no-teatro-arthur-azevedo-em-sao-luis.html
Centro de saúde de Paranapanema ( SP ) realiza campanha do Papanicolau.,"O centro de saúde de Paranapanema ( SP ) realiza , até a próxima sexta-feira ( 31 ) , uma campanha para incetivar as mulheres do município a fazerem o exame de Papanicolau.",centro-de-saude-de-paranapanema-sp-realiza-campanha-do-papanicolau.html
Estado Islâmico executou 2 mil pessoas em Mossul.,"O grupo Estado Islâmico ( EI ) executou mais de 2 mil pessoas em Mossul e seus arredores desde a tomada , em junho de 2014, da segunda maior cidade do Iraque pela organização jihadista , anunciaram nesta sexta-feira ( 7 ) autoridades iraquianas.",estado-islamico-executou-2-mil-pessoas-em-mossul.html
Prefeitura de Chopinzinho ( PR ) abre concurso para 30 vagas.,A Prefeitura de Chopinzinho ( PR ) abre nesta quarta-feira ( 12 ) as inscrições do concurso público para 30 vagas de professores.,prefeitura-de-chopinzinho-pr-abre-concurso-para-30-vagas.html
Barcas fazem normalmente a travessia pela Baía de Guanabara.,As barcas fazem normalmente a travessia pela Baía de Guanabara.,barcas-fazem-normalmente-travessia-pela-baia-de-guanabara-09.html
Quermesse da Gota de Leite começa nesta sexta-feira em Santos.,"A tradicional Quermesse da Gota de Leite começa nesta sexta-feira ( 3 ) em Santos , no litoral de São Paulo.",quermesse-da-gota-de-leite-comeca-nesta-sexta-feira.html
Inscrições para festival terminam nesta sexta-feira em Uberaba.,"As inscrições gratuitas para o ' Festival Garage Rock' terminam nesta sexta-feira ( 30 ) , em Uberaba.",inscricoes-para-festival-terminam-nesta-sexta-feira-em-uberaba.html
Prêmio da Mega da Virada pode chegar a R$ 190 milhões.,"O prêmio da Mega da Virada pode chegar a R$ 190 milhões , segundo previsão da Caixa Econômica Federal.",premio-da-mega-da-virada-pode-chegar-r-190-milhoes.html
Mogi das Cruzes registra a terceira morte por meningite.,Mogi das Cruzes já registra a terceira morte por meningite em 2015.,mogi-das-cruzes-registra-terceira-morte-por-meningite.html
Uberlândia recebe Festival de Teatro de Animação do Triângulo Mineiro.,"A partir de 29 de julho , Uberlândia recebe companhia de teatros de Minas Gerais e de outros estados para o ' Cena Animada - Festival de Teatro de Animação do Triângulo Mineiro' .",uberlandia-recebe-festival-de-teatro-de-animacao-do-triangulo-mineiro.html
Fukushima lança 300 toneladas de água radioativa por dia no mar .,"O governo do Japão informou nesta quarta-feira ( 7 ) que a usina nuclear de Fukushima , epicentro da crise atômica no país , lança cerca de 300 toneladas de água radioativa por dia no mar.",usina-de-fukushima-lanca-300-toneladas-de-agua-radioativa-por-dia-no-mar.html
Carnaval do Recife vai homenagear Naná Vasconcelos e Alcir Lacerda.,O carnaval do Recife em 2013 vai homenagear o percussionista Naná Vasconcelos e o fotógrafo Alcir Lacerda ( in memorian ) .,carnaval-do-recife-vai-homenagear-nana-vasconcelos-e-alcir-lacerda.html
Abertas inscrições para curso de manipulação de alimentos em Avaré .,Estão abertas as inscrições para o Curso de Manipulação de Alimentos em Avaré ( SP ) .,abertas-inscricoes-para-curso-de-manipulacao-de-alimentos-em-avare.html
Museu de Arte de Cascavel recebe a exposição ' Transitoriedade' .,"O Museu de Arte de Cascavel ( MAC ) , no oeste do Paraná , recebe a partir desta quinta-feira ( 12 ) a exposição ' Transitoriedade' .",museu-de-arte-de-cascavel-recebe-exposicao-transitoriedade.html
Feira do Livro de Porto Alegre registra aumento de 40 % nas vendas.,"Em quatro dias , a 59ª Feira do Livro de Porto Alegre já registra um aumento de 40 % nas vendas em relação ao mesmo período do ano passado.",feira-do-livro-de-porto-alegre-registra-aumento-de-40-nas-vendas.html
Coleta de lixo nas quatro zonas de Natal custará R$ 361 milhões.,"A coleta de lixo nas quatro zonas administrativas de Natal custará R$ 361,2   milhões nos próximos cinco anos.",coleta-de-lixo-nas-quatro-zonas-de-natal-custara-r-361-milhoes.html
Dia Internacional da Mulher terá programação cultural em Curitiba.,"O Dia Internacional da Mulher , comemorado nesta quinta-feira ( 8 ) , terá uma ampla programação cultural em vários pontos do Centro de Curitiba.",dia-internacional-da-mulher-tera-programacao-cultural-em-curitiba.html
MPF denúncia ex-prefeito de Porto Velho por improbidade administrativa.,"O Ministério Público Federal ( MPF ) em Rondônia apresentou denúncia contra o ex-prefeito de Porto Velho Roberto Sobrinho , o ex-secretário Israel Xavier , Silvana Cavol e Valmir Queiroz , lotados na Secretaria de Projetos e Obras Especiais ( Sempre ) por improbidade administrativa por conta de diversas irregularidades em obras públicas apontadas após perícias de engenheiros da Controladoria Geral da União ( CGU ) .",mpf-denuncia-ex-prefeito-de-porto-velho-por-improbidade-administrativa.html
Motociclistas protestam contra a Área Azul em Juiz de Fora.,"Motociclistas protestam contra a nova Área Azul em Juiz de fora , na noite de sexta-feira ( 27 ) .",motociclistas-protestam-contra-area-azul-em-juiz-de-fora.html
Inicia a venda online de ingressos para o Planeta Atlântida 2013.,Nesta quarta-feira ( 14 ) inicia a venda online de ingressos para o Planeta Atlântida 2013.,inicia-venda-online-de-ingressos-para-o-planeta-atlantida-2013.html
Confira onde estarão os radares em Rio Preto ( SP ) nesta terça-feira.,Confira onde estarão os radares móveis em São José do Rio Preto ( SP ) nesta terça-feira ( 5 ) .,confira-onde-estarao-os-radares-em-rio-preto-sp-nesta-terca-feira.html
Governo do Rio Grande do Sul encerra inscrições para 52 vagas.,O Governo do Rio Grande do Sul encerra neste domingo ( 23 ) as inscrições do processo seletivo para 52 vagas.,governo-do-rio-grande-do-sul-encerra-inscricoes-para-52-vagas.html
Espetáculo teatral estreia nova temporada em Belém.,"O espetáculo teatral ' À Sombra de Dom Quixote' estreia nova temporada em Belém nesta quinta-feira ( 2 ) , a partir das 20h , no Teatro Cuíra.",espetaculo-teatral-estreia-nova-temporada-em-belem.html
Caminhão com problemas mecânicos atrapalha trânsito na Região Noroeste.,"Um caminhão com problemas mecânicos atrapalha o trânsito na Rua Ivaí com Avenida Abílio Machado , na altura do bairro Dom Bosco , Região Noroeste de Belo Horizonte , nesta segunda-feira ( 7 ) .",caminhao-com-problemas-mecanicos-atrapalha-transito-na-regiao-noroeste.html
Operações interditam postos e casas noturnas em Florianópolis.,"Na noite desta quinta-feira ( 2 ) , duas operações da Polícia Civil visitam e interditam postos de combustíveis e casas noturnas em Florianópolis.",operacoes-interditam-postos-e-casas-noturnas-em-florianopolis.html
' Dama da noite' encerra temporada em Santos.,"A peça ' Dama da noite' encerra temporada nesta sexta-feira ( 30 ) na Vila do Teatro em Santos , no litoral de São Paulo.",dama-da-noite-encerra-temporada-em-santos.html
"Projeto ' Ciência Móvel - Vida e Saúde para todos' chega a Pinheiral , RJ.","O projeto ' Ciência Móvel - Vida e Saúde para todos' chega a Pinheiral , RJ , nesta quarta-feira ( 2 ) .",projeto-ciencia-movel-vida-e-saude-para-todos-chega-pinheiral-rj.html
Sesc Sorocaba apresenta 36ª Mostra Internacional de Cinema na cidade.,O Sesc Sorocaba ( SP ) apresenta a partir desta terça-feira ( 6 ) a 36ª Mostra Internacional de Cinema na cidade.,sesc-sorocaba-apresenta-36-mostra-internacional-de-cinema-na-cidade.html
Cleber Verde ( PRB-MA ) .,O deputado federal reeleito Cleber Verde ( PRB-MA ) responde à ação penal 497 no Supremo Tribunal Federal.,cleber-verde-prb-ma.html
"Santuário de Nazaré , em Belém , será palco de concerto de música sacra.","A Basílica Santuário de Nossa Senhora de Nazaré , em Belém , será palco de um concerto de música sacra , inspirada na obra ' Stabat Mater' e interpretada pela soprano Dione Colares , que é professora da música na Universidade do Estado do Pará .",santuario-de-nazare-em-belem-sera-palco-de-concerto-de-musica-sacra.html
Prefeitura de Queimadas ( BA ) abre concurso para 93 vagas.,"A Prefeitura de Queimadas ( BA ) abre nesta quarta-feira ( 7 ) as inscrições do concurso público para 93 vagas em cargos de nível fundamental , médio e superior.",prefeitura-de-queimadas-ba-abre-concurso-para-93-vagas.html
Igrejinha de Santa Rita passa por recuperação em Uberaba.,"A Igrejinha de Santa Rita , com quase dois séculos de história , passa por obras de recuperação em Uberaba.",igrejinha-de-santa-rita-passa-por-recuperacao-em-uberaba.html
Marinha faz buscas na região de Camamu por saveiro desaparecido.,"A Marinha faz buscas na manhã desta sexta-feira ( 30 ) , na região de Camamu , na Bahia , por um saveiro desaparecido desde segunda ( 26 ) .",marinha-faz-buscas-na-regiao-de-camamu-por-saveiro-desaparecido.html
"Festival Literário de Londrina terá debates , performances e shows.","Por seis dias , o Festival Literário de Londrina ( Londrix ) , no norte do Paraná , terá debates , palestras , performances , feira de livros e shows relacionados à literatura.",festival-literario-de-londrina-tera-debates-performances-e-shows.html
Oracle terá que pagar US$ 1 milhão ao Google para despesas judiciais.,"Um juiz federal dos Estados Unidos decidiu , na última terça-feira ( 4 ) , que a Oracle terá que pagar mais de US$ 1 milhão ao Google , para cobrir as despesas judiciais que a gigante das buscas teve na ação judicial envolvendo as duas companhias , segundo o Mashable.",oracle-tera-que-pagar-us-1-milhao-ao-google-para-despesas-judiciais.html
Acusados de matar bailarino devem ser julgados em Belo Horizonte.,"Dois homens , pai e filho , acusados de matar o bailarino e coreógrafo Igor Leonardo Lacerda Xavier devem ser julgados nesta terça-feira ( 27 ) em Belo Horizonte.",acusados-de-matar-bailarino-devem-ser-julgados-em-belo-horizonte.html
